STATE,YEAR,TOTAL_REVENUE_GROSS,FEDERAL_REVENUE_GROSS,STATE_REVENUE_GROSS,LOCAL_REVENUE_GROSS,TOTAL_EXPENDITURE_GROSS,INSTRUCTION_EXPENDITURE_GROSS,SUPPORT_SERVICES_EXPENDITURE_GROSS,CAPITAL_OUTLAY_EXPENDITURE_GROSS,ENROLMENT_GROSS,RULING_PARTY,POPULATION,AVERAGE_SCORE_GROSS,AM_AVERAGE_SCORE_GROSS,AS_AVERAGE_SCORE_GROSS,HI_AVERAGE_SCORE_GROSS,BL_AVERAGE_SCORE_GROSS,WH_AVERAGE_SCORE_GROSS,HP_AVERAGE_SCORE_GROSS,TR_AVERAGE_SCORE_GROSS,TOTAL_REVENUE_PCT,FEDERAL_REVENUE_PCT,STATE_REVENUE_PCT,LOCAL_REVENUE_PCT,TOTAL_EXPENDITURE_PCT,INSTRUCTION_EXPENDITURE_PCT,SUPPORT_SERVICES_EXPENDITURE_PCT,CAPITAL_OUTLAY_EXPENDITURE_PCT,ENROLMENT_PCT,AVERAGE_SCORE_PCT,AM_AVERAGE_SCORE_PCT,AS_AVERAGE_SCORE_PCT,HI_AVERAGE_SCORE_PCT,BL_AVERAGE_SCORE_PCT,WH_AVERAGE_SCORE_PCT,HP_AVERAGE_SCORE_PCT,TR_AVERAGE_SCORE_PCT,TOTAL_REVENUE_PC,FEDERAL_REVENUE_PC,STATE_REVENUE_PC,LOCAL_REVENUE_PC,TOTAL_EXPENDITURE_PC,INSTRUCTION_EXPENDITURE_PC,SUPPORT_SERVICES_EXPENDITURE_PC,CAPITAL_OUTLAY_EXPENDITURE_PC,ENROLMENT_PC
Delaware,2006,1544615,109044,969809,465762,1646885,817872,467410,227679,8982,Democrat,852200,233.25,0,0,0,0,0,0,0,7.886024404,2.376235765,8.419359238,8.140952266,11.26421049,7.36243512,10.18103814,31.69847119,0.966726619,0.107296137,0,0,0,0,0,0,0,1.812502934,0.127955879,1.138006337,0.546540718,1.932509974,0.959718376,0.548474536,0.267166158,0.010539779
Florida,2006,25423686,2460004,10215772,12747910,26609155,12211602,7492039,4860930,199686,Republican,17673737,231,0,0,0,0,0,0,0,9.507424147,5.646994455,2.765960893,16.4503441,11.53599202,8.346222713,8.951214774,27.79262856,2.26410263,0.873362445,0,0,0,0,0,0,0,1.438500867,0.139189805,0.578019917,0.721291145,1.505576042,0.690946233,0.423908028,0.275036909,0.011298459
Georgia,2006,16165924,1455212,7136011,7574701,15839227,8583817,4432252,1930006,121155,Republican,9087173,225.5,0,0,0,0,0,0,0,9.787567596,5.809129234,10.6512177,9.773343516,9.291327075,8.84785563,12.08930218,7.527575445,1.786974493,0.669642857,0,0,0,0,0,0,0,1.778982749,0.160139132,0.785283938,0.833559678,1.743031304,0.944608076,0.48774817,0.212387945,0.013332529
Idaho,2006,1875346,201040,1046128,628178,1903720,1027985,557225,189807,19989,Republican,1458130,232,0,0,0,0,0,0,0,4.4158939,4.687068772,2.205852181,8.223331714,4.627651594,3.868029096,4.826466555,4.506612635,0.649546828,0,0,0,0,0,0,0,0,1.286130866,0.137875224,0.717444947,0.430810696,1.305590037,0.705002297,0.382150426,0.130171521,0.013708654
Illinois,2006,22724326,1886721,7144629,13692976,22622323,11327481,7242674,2021097,153480,Democrat,12666096,226.25,0,0,0,0,0,0,0,5.150787694,2.785086931,-0.105338763,8.472799643,2.662758561,2.381898181,4.95462316,-5.432083515,-0.577824994,0.779510022,0,0,0,0,0,0,0,1.794106566,0.148958369,0.564075071,1.081073126,1.786053335,0.894315107,0.571815814,0.159567478,0.012117388
Indiana,2006,11578988,740036,5380185,5458767,11260755,5348450,3313154,985099,78177,Republican,6322475,231.25,0,0,0,0,0,0,0,-0.636539515,4.388917257,2.984298114,-4.566443227,1.710022851,0.087803377,2.630540413,0.224439486,-1.13938137,0.982532751,0,0,0,0,0,0,0,1.831401152,0.117048466,0.850961846,0.86339084,1.781067541,0.845942451,0.524028011,0.155809078,0.012364936
Iowa,2006,4898509,397290,2158255,2342964,4930613,2425326,1428006,592789,34245,Democrat,2998343,232.25,0,0,0,0,0,0,0,5.613992723,9.166597972,5.181912018,5.431160674,7.197749171,4.394436546,9.735866572,10.11976304,0.24882904,0.759219089,0,0,0,0,0,0,0,1.633738702,0.132503186,0.719815912,0.781419604,1.644445949,0.808888776,0.476265057,0.197705533,0.011421308
Kansas,2006,4648920,340728,2640757,1667435,4439000,2378494,1345794,358866,33101,Democrat,2787238,234.75,0,0,0,0,0,0,0,10.06924846,-4.521878021,11.89079369,10.67190921,8.889841208,9.386120874,7.027179203,16.37702074,-0.385205694,0.751072961,0,0,0,0,0,0,0,1.667930762,0.12224575,0.947445823,0.598239189,1.592616059,0.853351598,0.482841437,0.128753268,0.011875914
Kentucky,2006,6002056,680251,3439085,1882720,6112978,3082253,1830653,686124,47975,Republican,4220328,227,0,0,0,0,0,0,0,10.24458751,5.266977709,10.17400912,12.29453099,6.300256092,7.596784649,10.22425947,-7.459743497,0.705304477,0.66518847,0,0,0,0,0,0,0,1.422177613,0.161184391,0.814885715,0.446107506,1.448460404,0.730334941,0.433770314,0.162575989,0.0113676
Louisiana,2006,6780668,1276913,2814302,2689453,6032182,3167501,1962367,454736,51624,Democrat,4507614,219,0,0,0,0,0,0,0,13.48257779,51.17837185,0.959985536,14.79201773,1.525205245,-2.976945124,5.833506813,29.68077158,-2.818094539,-0.227790433,0,0,0,0,0,0,0,1.504269886,0.283279136,0.624344054,0.596646696,1.33822062,0.702700142,0.435344952,0.100881753,0.011452622
Maine,2006,2381908,201447,947857,1232604,2381439,1376177,660506,115871,14192,Democrat,1306986,233.5,0,0,0,0,0,0,0,2.456954158,1.920556941,5.835450176,0.086152087,2.421404665,1.502950288,6.363216214,-9.84204793,-0.042259473,0.214592275,0,0,0,0,0,0,0,1.822443393,0.154130955,0.72522353,0.943088908,1.822084552,1.052939358,0.505365781,0.088655119,0.010858571
Maryland,2006,10697117,663284,4189334,5844499,10585292,5535192,3217615,1037525,61045,Republican,5582726,230.75,0,0,0,0,0,0,0,7.983853375,-1.149630848,12.33681088,6.148610987,8.204584334,7.386874229,9.656143575,9.447028914,-2.088312188,0.76419214,0,0,0,0,0,0,0,1.916109979,0.118810058,0.750410104,1.046889817,1.896079442,0.991485522,0.576351947,0.185845589,0.010934622
Massachusetts,2006,14160242,749362,6175593,7235287,13503621,7613569,3989906,904979,70752,Republican,6468216,241.5,0,0,0,0,0,0,0,9.124056288,-1.575734969,13.62697243,6.715950223,6.108130709,5.686444134,6.378004883,12.6153245,-0.921439574,1.046025105,0,0,0,0,0,0,0,2.189203638,0.115852965,0.95475986,1.118590814,2.08768863,1.177074019,0.616847984,0.139911685,0.01093841
Michigan,2006,19714584,1524718,11172247,7017619,20626758,9400832,6627833,1842154,120173,Democrat,9905562,228.5,0,0,0,0,0,0,0,3.183240029,0.756906924,1.658020952,6.277835461,0.669835377,1.41885365,2.289739747,-4.918237552,-1.360091931,0.219298246,0,0,0,0,0,0,0,1.99025396,0.153925441,1.127876137,0.708452383,2.082341012,0.949045799,0.669102167,0.185971679,0.012131871
Minnesota,2006,9314477,558287,6368364,2387826,9671933,4818788,2317030,1063443,59257,Republican,5150147,235.75,0,0,0,0,0,0,0,6.11930941,5.528913857,7.713088219,2.219191382,6.488675646,3.903058645,7.390522874,13.45122509,1.18504858,0.106157113,0,0,0,0,0,0,0,1.808584687,0.108402149,1.236540239,0.4636423,1.877991638,0.935660283,0.449895896,0.206487892,0.011505885
Mississippi,2006,4279581,856762,2108733,1314086,4066036,2096028,1244115,413302,36873,Republican,2918241,216.75,0,0,0,0,0,0,0,17.58243872,55.03412784,7.670819505,16.44382219,12.60437829,8.296171606,13.45472353,46.71030446,0.233778237,0.580046404,0,0,0,0,0,0,0,1.466493343,0.293588501,0.72260413,0.450300712,1.393317413,0.71825048,0.426323597,0.141627097,0.012635351
Missouri,2006,8846493,740742,3830104,4275647,8654672,4483151,2619786,758141,66268,Republican,5831441,229,0,0,0,0,0,0,0,6.062057113,6.733928139,5.201597043,6.727641571,5.919827095,6.117215926,6.813853502,6.97237014,0.080042286,0.438596491,0,0,0,0,0,0,0,1.517033783,0.12702555,0.656802324,0.733205909,1.484139512,0.768789567,0.449251909,0.130009204,0.011363915
Montana,2006,1375638,190226,626958,558454,1377599,753664,442662,97873,10311,Democrat,954527,234.25,0,0,0,0,0,0,0,6.385423836,-0.762180012,8.410035257,6.766310686,8.615358172,4.527619938,7.395312727,63.12710424,-2.051866629,0.536480687,0,0,0,0,0,0,0,1.441172434,0.199288234,0.656825841,0.585058359,1.443226855,0.789568027,0.463750109,0.102535601,0.010802209
Nebraska,2006,3107061,301764,948001,1857296,2867250,1570629,805633,280954,20338,Republican,1780310,230,0,0,0,0,0,0,0,7.301356522,1.958319818,7.901991404,7.913562056,5.850391468,5.589356015,7.212599892,6.285489466,0.236569739,0.217864924,0,0,0,0,0,0,0,1.745235942,0.169500817,0.532492094,1.043243031,1.61053412,0.882222197,0.452523999,0.157811842,0.011423853
Nevada,2006,3691628,258814,2137351,1295463,4022979,1840698,1088646,760380,32711,Republican,2419633,220,0,0,0,0,0,0,0,9.166601117,2.940486276,7.028360111,14.31598175,15.48536833,10.50557541,17.53732673,30.15324733,1.517596673,0.686498856,0,0,0,0,0,0,0,1.525697492,0.106964155,0.883336853,0.535396484,1.662640161,0.760734376,0.449921951,0.314254269,0.013518992
New Hampshire,2006,2459051,130088,925677,1403286,2494247,1332640,696005,201565,15080,Democrat,1284196,237.75,0,0,0,0,0,0,0,5.416739008,3.280510655,5.315390855,5.686475641,6.899476442,5.669473651,6.903686,23.07058249,-0.468615933,0.528541226,0,0,0,0,0,0,0,1.914856455,0.101299179,0.720822211,1.092735065,1.942263486,1.037723214,0.541977237,0.156958128,0.011742756
New Jersey,2006,23915685,982557,9540387,13392741,24177714,12309954,7892051,2033738,98149,Democrat,8640876,236.75,0,0,0,0,0,0,0,3.862321288,4.75635565,2.135049818,5.062233692,5.013815313,6.345305101,6.533676816,-6.692359395,-0.422056511,1.391862955,0,0,0,0,0,0,0,2.767738479,0.113710346,1.104099515,1.549928618,2.798062835,1.424618754,0.913339226,0.235362479,0.011358686
New Mexico,2006,3094036,446994,2197044,449998,3099738,1500318,1016791,385590,24311,Democrat,1963126,217.75,0,0,0,0,0,0,0,3.722605935,-7.04821081,4.488293455,12.65919441,2.92333622,7.472944049,6.440614447,-17.28482987,1.350731646,1.044083527,0,0,0,0,0,0,0,1.576076115,0.227695013,1.119155877,0.229225225,1.578980667,0.764249467,0.517944849,0.196416328,0.01238382
New York,2006,47018793,3340216,20183518,23495059,48359774,29589517,11898562,3970683,192095,Republican,19217444,232,0,0,0,0,0,0,0,7.015457553,5.836237569,5.1069042,8.88644139,7.25910194,6.182319777,5.260940676,18.78392762,-2.131659525,0.650759219,0,0,0,0,0,0,0,2.446672565,0.173811668,1.050270681,1.222590215,2.516451928,1.539721776,0.619154243,0.206618685,0.009995866
North Carolina,2006,11709885,1184622,6846954,3678309,11725031,6342589,3344466,1052527,108731,Democrat,8941015,229.5,0,0,0,0,0,0,0,5.511902193,6.085235566,6.306483947,3.88569918,7.39260333,2.96036313,10.01648702,32.9161368,3.168172157,0.218340611,0,0,0,0,0,0,0,1.309681843,0.132493011,0.76579158,0.411397252,1.311375834,0.709381317,0.374058874,0.117718961,0.012160924
North Dakota,2006,1008339,151248,348475,508616,1017084,513113,269235,92963,6931,Republican,660435,234.75,0,0,0,0,0,0,0,4.003940094,1.862852063,2.172306826,5.967848124,3.204661178,2.302801443,4.191498584,5.231998732,-1.211516534,0.320512821,0,0,0,0,0,0,0,1.526780077,0.229012696,0.527644658,0.770122722,1.54002135,0.776931871,0.407663131,0.140760256,0.010494598
Ohio,2006,20957714,1479925,8695982,10781807,20589584,10048571,6796495,2177340,131258,Republican,11463158,234,0,0,0,0,0,0,0,6.135218965,4.670596257,4.596229572,7.619050091,4.063685634,3.586381886,4.138722411,6.409005185,-0.328799994,0.64516129,0,0,0,0,0,0,0,1.828267045,0.129102731,0.758602647,0.940561667,1.796152858,0.876597095,0.592899007,0.189942422,0.011450422
Oklahoma,2006,5120286,654807,2570987,1894492,5094695,2437935,1677749,436567,45369,Democrat,3631072,225.5,0,0,0,0,0,0,0,4.654793371,-3.484570667,5.336330237,6.830709405,6.450247358,5.834878428,6.928512885,9.930224535,2.658731955,0.669642857,0,0,0,0,0,0,0,1.410130672,0.180334348,0.708051782,0.521744543,1.403082891,0.67140916,0.462053355,0.120230885,0.012494657
Oregon,2006,5429145,516962,2737088,2175095,5386128,2834418,1803634,319231,41754,Democrat,3667204,226.5,0,0,0,0,0,0,0,8.10615187,3.762416778,12.14090049,4.417507771,-3.777543827,6.109175256,7.358847146,-12.47158756,-0.753488151,-0.43956044,0,0,0,0,0,0,0,1.480458955,0.140968978,0.746369168,0.593120808,1.468728764,0.772909824,0.491828107,0.087050243,0.011385786
Pennsylvania,2006,23950553,1794419,7973651,14182483,24195122,11675380,7025760,2009924,129546,Democrat,12533849,233.5,0,0,0,0,0,0,0,5.705637913,2.480371082,3.998075417,7.12104069,4.361634381,3.461876802,5.835125055,4.989377912,-1.287756408,0.646551724,0,0,0,0,0,0,0,1.910869758,0.143165838,0.636169384,1.131534535,1.930382439,0.931507951,0.560542895,0.160359679,0.010335692
South Carolina,2006,6752813,664113,3023114,3065586,7148083,3310899,2071441,1128702,51217,Republican,4380023,225.5,0,0,0,0,0,0,0,6.549714873,3.879976475,6.739141564,6.958025343,8.762557266,5.622335834,8.849624021,20.28620542,1.604903983,0,0,0,0,0,0,0,0,1.541730032,0.151623176,0.690205051,0.699901804,1.63197385,0.755909044,0.472929252,0.257693167,0.011693318
South Dakota,2006,1086433,177452,355719,553262,1052315,552199,334845,86227,8866,Republican,790446,232,0,0,0,0,0,0,0,3.125664449,0.403987824,1.542321789,5.09298129,-0.659679053,2.370354441,5.665337086,-30.86741443,-0.191376787,0,0,0,0,0,0,0,0,1.374455687,0.224496044,0.450023151,0.699936492,1.331292713,0.698591681,0.423615275,0.109086516,0.011216452
Tennessee,2006,7195519,793477,3097824,3304218,7395357,4248091,1995464,573015,71857,Democrat,6083376,223.75,0,0,0,0,0,0,0,5.719101028,0.788548768,4.580218902,8.092534714,4.638627887,3.107878676,4.589164986,18.58557805,2.986828716,0.33632287,0,0,0,0,0,0,0,1.182816745,0.130433661,0.509227771,0.543155314,1.215666597,0.698311431,0.328019179,0.094193586,0.011812027
Texas,2006,41142403,4735208,13503141,22904054,43394244,20299749,11672256,6170544,340488,Republican,23428064,230.75,0,0,0,0,0,0,0,8.889247656,15.61729354,3.73121183,10.80447517,7.672296541,7.118712166,6.469144829,10.34136465,3.187875225,0.10845987,0,0,0,0,0,0,0,1.756116212,0.202116914,0.576366063,0.977633235,1.852233458,0.866471468,0.498216839,0.263382583,0.014533339
Utah,2006,3381146,342862,1825910,1212374,3371338,1709307,821539,504723,40477,Republican,2551599,230,0,0,0,0,0,0,0,6.282598917,5.043504902,5.577923065,7.724828422,5.750281209,4.701470641,6.513824747,7.911357222,4.767697683,0,0,0,0,0,0,0,0,1.325108687,0.134371427,0.715594417,0.475142842,1.321264823,0.669896406,0.321970263,0.197806552,0.015863386
Vermont,2006,1725093,102791,1153104,469198,1711762,763591,410862,59192,6521,Republican,618975,236.25,0,0,0,0,0,0,0,5.91963681,8.182832365,5.741434616,5.872902333,4.724771709,3.190622462,4.644357112,-6.460176991,-0.42754619,0.318471338,0,0,0,0,0,0,0,2.787015631,0.166066481,1.862924997,0.758024153,2.765478412,1.233637869,0.66377802,0.095629064,0.010535159
Virginia,2006,13153845,866982,5126114,7160749,13481336,7024659,3974403,1298749,88527,Democrat,7632020,234.25,0,0,0,0,0,0,0,7.971889876,4.856137295,5.219843208,10.43697623,8.850747714,7.001301747,7.424920325,10.03466042,-0.400526535,0.536480687,0,0,0,0,0,0,0,1.723507669,0.113597973,0.671658879,0.938250817,1.766417803,0.920419365,0.520753745,0.170171069,0.011599419
Washington,2006,9679682,801941,5899155,2978586,9915617,4826779,2852334,1422488,75695,Democrat,6392372,233,0,0,0,0,0,0,0,5.888594756,0.689434365,5.558939492,8.059202471,5.489742492,4.264791557,5.930877426,10.05343729,1.739223935,0.215053763,0,0,0,0,0,0,0,1.514255115,0.125452805,0.922842882,0.465959428,1.55116395,0.755084185,0.446209013,0.222528977,0.011841457
West Virginia,2006,2814536,346628,1649661,818247,2852607,1569685,897874,187462,19935,Democrat,1835134,224.25,0,0,0,0,0,0,0,4.20131978,5.307161585,2.627045731,7.035386885,5.702887646,2.985066793,5.366340236,36.80761315,-0.320016001,0.560538117,0,0,0,0,0,0,0,1.533695087,0.188884299,0.898932176,0.445878612,1.554440711,0.855351707,0.489268904,0.102151668,0.010862967
Wisconsin,2006,9855692,580810,5066552,4208330,9779642,5290595,3064437,545716,59356,Democrat,5557662,232.25,0,0,0,0,0,0,0,2.833690939,2.785131806,6.210565815,-0.951245379,3.669263016,3.166564844,4.089481091,15.53016991,-1.046945852,0.541125541,0,0,0,0,0,0,0,1.773352176,0.104506175,0.911633705,0.757212295,1.759668364,0.95194616,0.551389595,0.09819165,0.010680031
Wyoming,2006,1150345,115937,507178,527230,1146527,571127,362807,168214,6191,Democrat,535688,233.75,0,0,0,0,0,0,0,1.606221735,8.87739003,-13.41967842,19.85578114,10.92527789,11.87644222,11.71817264,6.152817044,1.309114711,0.321888412,0,0,0,0,0,0,0,2.147416033,0.216426353,0.946778722,0.984210959,2.14028875,1.066156046,0.677272965,0.314014874,0.0115571
Alabama,2007,7069040,689072,4070949,2309019,7196459,3653466,2174210,687816,57795,Republican,4679945,222.5,0,0,0,0,0,0,0,11.07807822,-5.6210554,14.9843974,10.29572769,9.179041449,9.823979396,9.615817033,3.19045833,1.895275035,1.366742597,0,0,0,0,0,0,0,1.510496384,0.147239337,0.86987112,0.493385927,1.537722986,0.780664303,0.464580246,0.146970958,0.012349504
Arizona,2007,8724434,953861,4204089,3566484,8709531,3977800,2656438,1436673,82876,Democrat,6013602,221,0,0,0,0,0,0,0,7.921333665,-1.010689083,15.64347464,2.335785692,9.772330514,6.529505041,9.033960777,25.63063532,1.828279353,0.568828214,0,0,0,0,0,0,0,1.450783407,0.158617248,0.699096648,0.593069511,1.448305192,0.661467121,0.441738246,0.238903905,0.013781424
Arkansas,2007,4415981,483689,3319030,613262,4779308,2337748,1378576,470562,35710,Democrat,2843163,227.5,0,0,0,0,0,0,0,3.962578019,0.342504118,6.75863888,-6.616863302,10.02401772,3.174434344,6.241017022,4.674473026,0.362553048,0.220264317,0,0,0,0,0,0,0,1.553193046,0.170123556,1.167372395,0.215697095,1.680982765,0.822234955,0.484874065,0.165506515,0.012559955
California,2007,72516936,7200298,42333637,22983001,73225422,34685013,20655194,10058842,467305,Republican,36239264,219.5,0,0,0,0,0,0,0,9.372259357,-2.980321181,13.07166565,7.188198973,6.55243109,7.093260889,8.259399139,0.114567739,-0.687930089,0.228310502,0,0,0,0,0,0,0,2.001059845,0.198687755,1.168170441,0.634201649,2.020610076,0.957111408,0.56996726,0.277567502,0.012894991
Colorado,2007,7689014,529854,3307016,3852144,8039146,3782300,2483095,1083411,59449,Democrat,4810816,232,0,0,0,0,0,0,0,5.393046539,1.763294813,7.099596962,4.476453401,3.022071107,6.157875282,-1.387707413,5.778613098,2.716104843,0.107874865,0,0,0,0,0,0,0,1.598276467,0.110138072,0.687412697,0.800725698,1.671056636,0.786207579,0.516148404,0.225203167,0.012357363
Connecticut,2007,8913149,386553,3299175,5227421,8685421,4610572,2503468,913165,42488,Republican,3523537,235,0,0,0,0,0,0,0,5.653637534,-0.393475572,4.785379229,6.690552922,8.810641453,4.622729815,6.306901565,51.33884993,0.904837675,0.213219616,0,0,0,0,0,0,0,2.529602783,0.109705957,0.936324778,1.483572047,2.464972271,1.308506765,0.71049857,0.259161462,0.012058338
Delaware,2007,1694929,102114,1071957,520858,1705204,825084,481610,245757,9085,Democrat,863634,233.5,0,0,0,0,0,0,0,9.731486487,-6.35523275,10.53279563,11.8292175,3.541170148,0.881800575,3.038018014,7.94012623,1.14673792,0.107181136,0,0,0,0,0,0,0,1.96255474,0.118237587,1.241216765,0.603100387,1.974452141,0.955363036,0.55765521,0.284561516,0.010519502
Florida,2007,28898362,2489027,11578932,14830403,29849892,13476109,8136539,5992654,195859,Republican,17955630,233,0,0,0,0,0,0,0,13.66708195,1.17979483,13.34368073,16.33595625,12.17903011,10.35496407,8.602464563,23.28204685,-1.916508919,0.865800866,0,0,0,0,0,0,0,1.609431805,0.138620978,0.644863589,0.825947238,1.662425211,0.750522761,0.453146952,0.333747911,0.010907944
Georgia,2007,17755989,1475463,7907177,8373349,17389530,9507096,4672304,2271958,125404,Republican,9237293,227,0,0,0,0,0,0,0,9.835905451,1.391618541,10.80668177,10.5436241,9.787744061,10.75604245,5.416027789,17.71766513,3.50707771,0.66518847,0,0,0,0,0,0,0,1.922206971,0.159728938,0.856005867,0.906472167,1.882535284,1.029208016,0.505808791,0.245954957,0.013575839
Idaho,2007,2011951,202977,1338182,470792,1960472,1069134,590192,163583,20658,Republican,1485493,232,0,0,0,0,0,0,0,7.284255812,0.963489853,27.9176162,-25.05436357,2.981110668,4.002879419,5.916281574,-13.81613955,3.346840762,0,0,0,0,0,0,0,0,1.354399516,0.136639486,0.900833595,0.316926435,1.319745027,0.719716619,0.397303791,0.110120344,0.013906494
Illinois,2007,23897153,1862627,7566377,14468149,23401917,11692204,7509591,2082140,152895,Democrat,12707230,228,0,0,0,0,0,0,0,5.161107969,-1.277030361,5.9030077,5.66109953,3.446127084,3.219806769,3.685337763,3.020290466,-0.381157154,0.773480663,0,0,0,0,0,0,0,1.880594984,0.146580097,0.595438738,1.138576149,1.84162221,0.920122167,0.590969944,0.16385475,0.012032127
Indiana,2007,10458932,765168,5224450,4469314,11462062,5511104,3351081,887670,78204,Republican,6362807,233.5,0,0,0,0,0,0,0,-9.673176965,3.396051003,-2.894603067,-18.12594309,1.787686527,3.041142761,1.144740027,-9.890274988,0.034537012,0.972972973,0,0,0,0,0,0,0,1.643760686,0.120256359,0.821092012,0.702412316,1.801415947,0.866143512,0.526667083,0.139509182,0.012290802
Iowa,2007,5194536,390585,2279228,2524723,5198975,2557629,1480218,647628,34590,Democrat,3010346,234,0,0,0,0,0,0,0,6.043206208,-1.68768406,5.60513007,7.757652273,5.442771517,5.455060474,3.656287158,9.251015117,1.007446343,0.753498385,0,0,0,0,0,0,0,1.725561115,0.129747544,0.757131572,0.838681999,1.727035696,0.849612968,0.491710255,0.215134074,0.011490374
Kansas,2007,5038100,346441,2889107,1802552,4823931,2602503,1418802,427238,34383,Democrat,2803708,236.5,0,0,0,0,0,0,0,8.371406692,1.676703998,9.4045003,8.103284386,8.671570173,9.418102379,5.424901582,19.05223677,3.872994774,0.745473908,0,0,0,0,0,0,0,1.796941764,0.123565293,1.030459306,0.642917165,1.720553995,0.928236107,0.506044852,0.152383201,0.012263403
Kentucky,2007,6226696,677570,3557084,1992042,6351636,3184235,1877438,755710,49250,Democrat,4250088,228.5,0,0,0,0,0,0,0,3.742717495,-0.39411923,3.431116125,5.806598963,3.904120054,3.308683616,2.555645445,10.14189855,2.657634184,0.660792952,0,0,0,0,0,0,0,1.465074606,0.159424934,0.836943612,0.46870606,1.494471644,0.749216252,0.441740971,0.177810436,0.011587995
Louisiana,2007,7048732,1234006,2911249,2903477,6657341,3430268,2140586,618284,56201,Democrat,4514053,218.5,0,0,0,0,0,0,0,3.953356808,-3.360213264,3.444797325,7.957900733,10.36372908,8.295719559,9.081838412,35.96548327,8.866031303,-0.228310502,0,0,0,0,0,0,0,1.561508471,0.273369852,0.644930177,0.643208443,1.474803464,0.759908667,0.474204889,0.136968706,0.01245023
Maine,2007,2538161,198101,1081891,1258169,2501127,1459635,710785,91361,14238,Democrat,1312330,234,0,0,0,0,0,0,0,6.559993081,-1.66098279,14.14074064,2.074064339,5.025868813,6.064481531,7.612194287,-21.15283375,0.324126268,0.214132762,0,0,0,0,0,0,0,1.934087463,0.150953647,0.824404685,0.958729131,1.905867427,1.11224692,0.541620629,0.069617398,0.010849405
