STATE,YEAR,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,ENROLMENT,RULING_PARTY,POPULATION,AVERAGE_SCORE,AM_AVERAGE_SCORE,AS_AVERAGE_SCORE,HI_AVERAGE_SCORE,BL_AVERAGE_SCORE,WH_AVERAGE_SCORE,HP_AVERAGE_SCORE,TR_AVERAGE_SCORE,TOTAL_REVENUE_PCT,FEDERAL_REVENUE_PCT,STATE_REVENUE_PCT,LOCAL_REVENUE_PCT,TOTAL_EXPENDITURE_PCT,INSTRUCTION_EXPENDITURE_PCT,SUPPORT_SERVICES_EXPENDITURE_PCT,CAPITAL_OUTLAY_EXPENDITURE_PCT,ENROLMENT_PCT,AVERAGE_SCORE_PCT,AM_AVERAGE_SCORE_PCT,AS_AVERAGE_SCORE_PCT,HI_AVERAGE_SCORE_PCT,BL_AVERAGE_SCORE_PCT,WH_AVERAGE_SCORE_PCT,HP_AVERAGE_SCORE_PCT,TR_AVERAGE_SCORE_PCT,TOTAL_REVENUE_PC,FEDERAL_REVENUE_PC,STATE_REVENUE_PC,LOCAL_REVENUE_PC,TOTAL_EXPENDITURE_PC,INSTRUCTION_EXPENDITURE_PC,SUPPORT_SERVICES_EXPENDITURE_PC,CAPITAL_OUTLAY_EXPENDITURE_PC,ENROLMENT_PC
Iowa,1995,3076971.0,141050.0,1381253.0,1554668.0,3100772.0,1614502.0,872640.0,209808.0,36431.0,Republican,2851540,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9984996957214127,1.2475594349374175,3.085351873854392,3.0830741892492237,4.260152410567053,4.079431621928786,1.6970485200646035,7.368097845555497,-1.4312770562770585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0790558785778912,0.04946449988427306,0.4843884357224517,0.5452029429711664,1.0874025964917202,0.5661859907278173,0.3060241132861541,0.07357708466302419,0.012775903546855384
Kansas,1995,2826943.0,137424.0,1613143.0,1076376.0,2756682.0,1407359.0,881083.0,177250.0,36004.0,Republican,2582996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.678834638543393,2.032876468229805,4.7001188400021645,4.994469231564591,4.293672196344422,2.5981249817746965,2.8493952768442465,2.8490193802947594,-1.3264634948476184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094443429258117,0.05320333442250782,0.6245240023600501,0.4167160924755594,1.0672420708355723,0.5448552765857941,0.3411089293208352,0.06862186391306839,0.01393885240240403
Kentucky,1995,3508673.0,312742.0,2218928.0,977003.0,3415870.0,1890546.0,1112902.0,143259.0,46834.0,Democrat,3863532,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.800409960400465,31.057285337132782,42.11689958625284,41.18989332030787,42.77116163556107,44.293577813599065,46.23647719075095,13.09712715818392,-2.90050380444924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081516601907271,0.08094717476133237,0.5743262900371991,0.2528781953921955,0.8841314113614175,0.4893310059292896,0.2880530043493881,0.03707980159087591,0.012122068614935764
Louisiana,1995,3791795.0,449360.0,1999375.0,1343060.0,3735603.0,2050103.0,1081590.0,219314.0,61315.0,Republican,4344474,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1573172998748085,2.756187300912183,4.439382194205144,10.071637617412009,5.538000119223142,5.015761817777609,4.675199993806145,10.974826059456033,-1.8347448808056284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8727857503578109,0.10343254442309932,0.4602110635257571,0.30914214240895443,0.8598516184007546,0.4718875058292442,0.24895764136233756,0.050481139949278095,0.0141133310960084
Maine,1995,1446745.0,78233.0,652626.0,715886.0,1438795.0,833366.0,391838.0,70968.0,17419.0,Independent,1251426,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.604372802324932,1.0853694778597545,7.015763125142449,6.867478152868722,7.504895942998591,4.287682564074968,20.49101940030935,-3.281726995202794,0.1264585848134825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1560771471904852,0.06251508279354911,0.5215058661079439,0.5720561982889919,1.1497243944108562,0.6659331035155095,0.3131132004609142,0.05670970556788815,0.013919320838787113
Maryland,1995,5580123.0,270249.0,2059219.0,3250655.0,5610071.0,3064702.0,1768323.0,458731.0,62207.0,Democrat,5038977,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.530926256028136,4.500195273982931,2.838469382964881,12.849903072787061,8.142132046233353,8.950834754749694,5.681683713291585,18.321429768970265,0.3630086154044809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1073920361216176,0.053631719295404605,0.4086581462864387,0.6451021705397743,1.113335305955951,0.6081992436163134,0.3509289683203555,0.09103653380438133,0.012345164504620679
Massachusetts,1995,7326904.0,265878.0,2095327.0,4965699.0,6706082.0,3681274.0,1840847.0,259982.0,71800.0,Republican,6182761,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.290777204626524,-14.812999221430836,-1.1379860586209771,24.79139022919179,4.927938419663125,4.0989774401136065,-3.828226384497557,-8.054619337452296,0.9405181988162647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850537324667734,0.04300311786271538,0.3388982689125457,0.8031523456915123,1.0846419585036524,0.5954093971932605,0.2977386640046413,0.042049498597794735,0.011612934739026788
Michigan,1995,12500208.0,692600.0,8053624.0,3753984.0,12477806.0,6162390.0,3915929.0,753611.0,122266.0,Republican,9616870,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.271278343991171,5.252120315057307,130.77509839346786,-50.70077686661523,3.774729321141536,5.7897965143077545,0.0771548540600131,-14.10763742463442,-1.262224519296773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2998208356773049,0.07201927446248102,0.8374475271060127,0.3903540341088109,1.2974913875304543,0.6407895708270986,0.4071937127152597,0.07836343841603349,0.012713699987625912
Minnesota,1995,5744447.0,235069.0,2919940.0,2589438.0,6155324.0,3109813.0,1526879.0,662497.0,64545.0,Republican,4647289,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15851113600008,4.891881520351982,3.4358041891652924,16.88211798447883,10.287934006314114,8.109988190620141,9.991427624659632,17.234111830346865,-0.09287206872533592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2360855974311045,0.0505819629465695,0.6283103977394132,0.5571932367451218,1.3244977878500777,0.6691671208741268,0.3285526249820057,0.142555584556932,0.01388874244747852
Mississippi,1995,2118973.0,310290.0,1185162.0,623521.0,2160068.0,1189394.0,569686.0,204426.0,38004.0,Republican,2708937,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.849355428156505,4.705664006478939,13.005271905008442,10.071901805400852,12.514558717207725,10.896208867079585,10.489914662529088,28.421198110362848,-1.5593431072890245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7822156809109994,0.11454308461215597,0.4375007613687583,0.2301718349300851,0.7973858380612026,0.4390629977736655,0.21029872603165006,0.07546354898618905,0.01402911917109922
Missouri,1995,4852467.0,313295.0,2276277.0,2262895.0,4957215.0,2573557.0,1449433.0,526263.0,68159.0,Democrat,5356142,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11227444150524,6.465151051755179,8.941704615340429,7.519133877273298,8.341070084474822,7.386760279754356,7.407972789216478,18.75612100752349,-0.43530975648947706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059630980657346,0.05849266132227264,0.4249844384260164,0.4224859983174457,0.9255197117626828,0.4804870744651654,0.2706113840895182,0.09825411648906993,0.012725390775673985
Montana,1995,911284.0,89446.0,449477.0,372361.0,899635.0,523380.0,281496.0,46881.0,12899.0,Republican,850630,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674461254217931,7.728624938274575,0.6910966146346675,6.521247836596911,2.4543209989021486,2.9669544893851763,3.6012528016900363,-6.858323565056724,-0.8455684526097351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0713047976205872,0.10515265156413482,0.5284048293617671,0.4377473166946851,1.0576102418207682,0.6152851416009311,0.3309264897781644,0.05511326898886707,0.015164054876973537
Nebraska,1995,1832463.0,102783.0,560994.0,1168686.0,1874253.0,1041372.0,470308.0,242244.0,21886.0,Democrat,1644824,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1043939697693625,1.1852843599562846,6.0995606561221605,8.152483224457718,5.935007415579952,0.7267922674100369,5.061778312919273,39.63477899979249,-1.1651011560693592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11407846675389,0.062488752596022434,0.3410662782157848,0.7105234359420826,1.139485440387543,0.6331206256718044,0.285932111885527,0.14727654752119376,0.013305982889354728
Nevada,1995,1367710.0,65007.0,860823.0,441880.0,1381200.0,705709.0,438671.0,126131.0,21784.0,Democrat,1600045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.987136699803956,14.723634053367205,5.336043347168928,12.53243826225141,2.7491268332781704,7.861715005380021,7.79958322274974,-31.481079084321127,5.886355903368501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547947088988123,0.040628232330965686,0.537999243771269,0.2761672327965776,0.8632257217765751,0.4410557203078663,0.2741616642031943,0.07882965791587111,0.013614617088894377
New Hampshire,1995,1197945.0,35162.0,83613.0,1079170.0,1232465.0,676601.0,347776.0,80404.0,16275.0,Republican,1172519,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.610587112396924,-6.991138738262137,-6.636071285006029,6.0311303161961325,10.064906649805948,4.331139082794033,10.031670299839599,134.68768242848802,-0.4708904109589018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0216849364487908,0.029988426626775342,0.07131057151312686,0.9203859383088888,1.0511258239738546,0.5770490712730455,0.296605854574638,0.06857372886921237,0.013880372087787064
New Jersey,1995,11870183.0,397612.0,4369467.0,7103104.0,11961696.0,6065026.0,4166818.0,719638.0,88686.0,Republican,8072269,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6001295218757,35.52890809808507,40.826893289182856,99.42467259513313,76.81463924063263,72.19190698667441,71.43448423408599,124.38551361800978,1.5015908622702412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4704890285494698,0.04925653493460142,0.5412935322150438,0.8799389613998245,1.4818257419320389,0.7513409179005308,0.5161891904246502,0.08914940768202842,0.010986502060325294
New Mexico,1995,1646265.0,205847.0,1215392.0,225026.0,1540683.0,774207.0,494348.0,171166.0,24200.0,Republican,1667058,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59321094850721,25.43921121748191,23.737142868778104,14.499567496056589,25.89758277569359,24.442969244765635,26.307344430675684,32.145945278240994,-0.386926813204902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875271286301976,0.1234792070821771,0.7290640157690974,0.1349839057789231,0.9241927995306702,0.4644151553215305,0.29653917260227297,0.10267549179452663,0.014516591504314787
New York,1995,25063999.0,1368074.0,9932669.0,13763256.0,26540967.0,15693535.0,6970608.0,1811288.0,203089.0,Republican,18483456,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.722791689796568,-5.129129745540684,9.242945247476577,2.7158558225478084,4.6579407048798585,5.82803076076519,2.7700223730138034,5.472580033738872,0.5271650892963109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3560234081764797,0.07401613637622748,0.5373815914080138,0.7446256803922383,1.4359309752461875,0.8490584769428401,0.3771268749740309,0.09799509355826096,0.010987609676458777
North Carolina,1995,6076939.0,443689.0,3867404.0,1765846.0,6217951.0,3417870.0,1737660.0,564673.0,90795.0,Democrat,7338975,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5871000408965985,-2.41773371279268,8.842325138036886,7.6413098273626625,8.3095769204373,8.12376307784195,6.630878809133267,15.092351404124527,1.4559960666875147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8280364764834326,0.06045653514285033,0.5269678667661356,0.2406120745744467,0.8472506037968517,0.4657148988789306,0.23677148375624665,0.07694167100991624,0.0123716186524685
North Dakota,1995,642234.0,72116.0,256507.0,313611.0,621904.0,327382.0,159739.0,39515.0,9017.0,Republican,640500,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.347387490023215,10.09067871645346,3.8229270385571335,7.6465500078947155,0.09512113862095717,2.623082372560459,0.9581413574512032,-22.42530134673525,-2.371156344737979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0027072599531617,0.11259328649492585,0.4004793130366901,0.4896346604215457,0.9709664324746292,0.5111350507416081,0.2493973458235753,0.06169398907103825,0.014078064012490244
Ohio,1995,11368650.0,675770.0,4385097.0,6307783.0,11330046.0,6041768.0,3905229.0,678965.0,138942.0,Republican,11100128,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.895197320058321,25.69144523679325,2.6487472682226176,6.4394541499821925,5.101122082110644,4.420751941242829,6.241925202997245,3.068064861845232,1.540552786588134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0241908922131349,0.060879478146558315,0.3950492282611516,0.5682621858054251,1.0207130944796312,0.5442971468437121,0.3518183754277428,0.06116731266522332,0.012517152955353307
Oklahoma,1995,3156526.0,274027.0,1804537.0,1077962.0,3180275.0,1623941.0,921572.0,295180.0,47407.0,Republican,3298120,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.86584482463415,126.86607941186213,115.0529189751559,92.96218130134129,107.96917352480536,112.08081826468752,94.81039443116215,127.41140215716487,-1.0891109766529627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570682691957842,0.08308581858755898,0.5471410985652432,0.32684135204298204,0.9642690381186858,0.4923838429165706,0.2794234291050659,0.08949947242671583,0.014373946369446838
Oregon,1995,3302062.0,224156.0,1521849.0,1556057.0,3255984.0,1789292.0,1060444.0,213860.0,41721.0,Democrat,3131860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9132943634893085,5.463339355615783,25.20652487801025,-6.291376171540719,2.0111586218650945,4.0675089582908,-0.7178092913564194,-4.249794047064725,-0.043125134766042184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0543453411072017,0.0715728033820158,0.4859249774894152,0.4968475602357704,1.0396326783444982,0.5713192799167268,0.3385987879407125,0.06828530010920028,0.01332147669436054
Pennsylvania,1995,13957035.0,714271.0,5401558.0,7841206.0,14135826.0,7562476.0,3908949.0,963078.0,137850.0,Republican,12081348,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1649602111703,4.103988701569561,5.251140573796209,5.203286828736209,3.1682215195532053,6.505286058966585,3.001305912336294,-0.018478992085180224,2.0649928550803054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1552547778608808,0.05912179667368244,0.4470989495543047,0.6490340316328941,1.1700537059275171,0.6259629306266155,0.3235523883593122,0.0797161045274087,0.01141015058915611
Rhode Island,1995,1089859.0,55060.0,434056.0,600743.0,1056716.0,677240.0,308559.0,18871.0,11596.0,Republican,1025892,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.588646251136487,13.659352228392141,12.558800495817193,3.769963967263057,6.214889158043403,5.477924456599604,2.5739987234721484,26.94066998520113,0.40696164170057614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062352567326775,0.053670366861229064,0.42310106716886375,0.5855811332966823,1.03004604773212,0.6601474619160691,0.30077142623200104,0.018394723811083428,0.011303334074152054
South Carolina,1995,3389646.0,288860.0,1550416.0,1550370.0,3286673.0,1707358.0,998972.0,262152.0,50860.0,Republican,3749358,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.607995742783079,1.0324999650237032,5.4610779583588185,8.912309984594335,4.132180869011991,3.7081716080203497,3.884494674600525,4.410581572260419,-0.7958180541468352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040603751362232,0.0770425230132732,0.4135150604450149,0.4135027916779352,0.8765962066039039,0.4553734265973001,0.2664381475441929,0.06991917016193172,0.013564988992782231
South Dakota,1995,684882.0,65762.0,179725.0,439395.0,693964.0,380309.0,199942.0,68754.0,10937.0,Republican,725424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.838667761312145,26.841029201867066,41.972968062500506,33.35609578439407,32.11089514533904,33.61146438634335,34.95734110913116,30.351692103516914,-1.6102914717524341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9441126844438564,0.09065319041002227,0.2477516597190057,0.6057078343148283,0.9566322592028936,0.5242575376607336,0.2756208782725689,0.09477767484946736,0.015076699971327113
Tennessee,1995,3870164.0,332765.0,1855788.0,1681611.0,3958973.0,2245634.0,1020793.0,394695.0,67705.0,Republican,5283234,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.453496678920036,-2.6752497718711243,9.512184327228624,12.152934091241052,8.125233854162396,6.8839025931900055,2.479585260025652,45.854889729793655,0.5435186147700444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325369271927006,0.06298509587120313,0.3512598533398293,0.31829197798166803,0.7493465176821621,0.4250491271066169,0.19321366420643116,0.07470708282086314,0.012815067437860976
Texas,1995,20483376.0,1496378.0,8718907.0,10268091.0,20198924.0,10652067.0,5778548.0,2104954.0,292191.0,Republican,18919165,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90477560571878,2.749926184312624,1.7417049403073648,5.991829782841518,5.070575555776236,8.534306997728859,-5.164048339756889,22.58195263050313,0.20130039368457808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0826786488727171,0.07909323693725384,0.4608505185086128,0.5427348934268506,1.0676435244367286,0.5630305037246622,0.3054335643248526,0.11126040710570473,0.015444180543908784
Utah,1995,1953833.0,134118.0,1055987.0,763728.0,2045331.0,1069735.0,435270.0,348647.0,34598.0,Republican,1978010,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.030190104859836,6.849904397705543,7.441537246858121,11.714447452837227,10.77111296933355,7.280214132203966,5.293332172196585,36.09613665551552,-0.6860521858943036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877771093169396,0.06780451059398082,0.5338633272834818,0.38610927143947693,1.034034711654643,0.5408137471499133,0.22005449921891196,0.1762614951390539,0.017491317030753132
Vermont,1995,934916.0,33672.0,224946.0,676298.0,891398.0,415719.0,208906.0,36040.0,8287.0,Democrat,585792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.796642619187463,-3.764040126897028,2.2821208855665853,6.134574581612284,2.4937047981510974,-0.9704783071656786,2.8794586794970822,-7.356948228882833,-1.2982372558361102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5959862886485303,0.05748115372009178,0.3840031956735497,1.1545019392548892,1.5216971211624604,0.7096699852507374,0.3566214629083361,0.06152354419316071,0.014146659565169887
Virginia,1995,6354418.0,368088.0,2522258.0,3464072.0,6590998.0,3452911.0,1959389.0,602745.0,82797.0,Republican,6632936,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7330842858306568,-1.2814254987046247,5.1096746017325945,3.305560103410765,5.013031434451998,5.549839271543666,4.032572349076524,2.5957667724831657,-1.5528578053101594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580098466199584,0.05549397732768717,0.3802626770407554,0.5222531922515158,0.9936773097162402,0.520570528646741,0.29540297087142103,0.09087152356060724,0.01248270750690192
Washington,1995,5985425.0,345792.0,4091373.0,1548260.0,6200754.0,3078586.0,1833862.0,785601.0,75186.0,Democrat,5380406,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.293648453775667,5.4938618114368065,2.8431489606650207,8.046055620417269,3.8897629088277217,5.4878897049299935,5.292464074998682,-6.504676545390277,-0.1500683940025782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112448577300672,0.06426875592659738,0.7604208678675921,0.2877589535064826,1.1524695348269256,0.5721847013032102,0.3408408213060501,0.14601147199672293,0.01397403839041143
West Virginia,1995,1916605.0,155738.0,1210730.0,550137.0,1925100.0,1104307.0,540560.0,134365.0,22178.0,Democrat,1800910,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3542870670506986,5.736341478318143,2.1281297949137024,5.468421991016337,4.399576349545242,5.0551338557358605,6.41028669517083,-11.253995931415284,-0.2608382802662401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0642425218361828,0.08647739198516306,0.6722878988955584,0.3054772309554614,1.0689595815448856,0.6131938853135359,0.30015936387715103,0.07460950297349674,0.012314885252455705
Wisconsin,1995,6006745.0,248319.0,2621263.0,3137163.0,6056854.0,3425341.0,1767790.0,426714.0,65427.0,Republican,5127722,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.707162012649848,3.992277604214656,10.88895591665,1.8628867552657802,3.3552266719906854,5.151608920389283,4.662783579252984,-15.463174098148258,-0.8621734650584911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1714256350090742,0.048426767285745985,0.5111944446286285,0.6118044230946997,1.181197810645741,0.6680044276971333,0.34475152904155104,0.08321706988015341,0.012759467069392608
Wyoming,1995,634237.0,42456.0,303913.0,287868.0,642935.0,357039.0,198669.0,48915.0,7577.0,Republican,473685,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.027964754393477,9.284666271976104,-13.531376610370105,1.1482782853127205,3.175660278650594,3.6211189858428967,3.347482755391873,0.5509075585339307,-5.073916311701332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3389425462068674,0.08962918395136008,0.6415930417893748,0.6077203204661326,1.3573049600472888,0.7537477437537604,0.4194116343139428,0.10326482789195353,0.01599586222911851
Alabama,1996,3365113.0,334858.0,2138717.0,891538.0,3572283.0,1987018.0,935115.0,286699.0,57098.0,Republican,4284495,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06901391176731275,1.7938514760287738,-1.0479021137558386,1.6444840693456086,6.5283716674872325,7.307771237241446,5.1893005828008025,17.80617590861464,1.0834543072619771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7854164843231233,0.07815576864951412,0.4991759822336122,0.20808473343999698,0.8337699075386947,0.463769475749184,0.21825559371641232,0.0669154707847716,0.013326658100896371
Arizona,1996,4143304.0,378917.0,1798363.0,1966024.0,4391555.0,1860007.0,1193260.0,877190.0,62793.0,Republican,4544470,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59940375622048,0.6588087780956764,7.739760947487162,11.099407326368315,8.265605003995049,4.943556377046111,5.5005720368579185,23.524400290085694,4.303843726122048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117243594962668,0.08337980006469403,0.3957255741593629,0.43261898527221004,0.9663514117157777,0.40929019225564256,0.2625740735443297,0.1930236089136907,0.013817452860289537
Arkansas,1996,2183384.0,192152.0,1296247.0,694985.0,2297381.0,1264275.0,636106.0,203555.0,33855.0,Republican,2544330,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1157201526086835,-2.7354269169248213,4.161654440450735,12.907103878402104,6.6036925998124385,4.3943431234037655,6.352855415986048,26.673221608906413,-0.2945074363127631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581371127172969,0.07552165010041936,0.5094649672015815,0.273150495415296,0.9029414423443499,0.4968989871596845,0.25000923622328863,0.08000338006469286,0.01330605699732346
California,1996,31282981.0,2603882.0,17061474.0,11617625.0,31561692.0,16880730.0,9222569.0,2580639.0,435217.0,Republican,32226997,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0001157486862855,-0.31999344624021875,9.780197337629117,2.2814482245742784,4.864658580670467,4.547845168859753,7.192421073087774,-3.3204209390582435,1.5550001983418715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707072923983578,0.08079815814051802,0.5294155704299721,0.3604935638278677,0.9793556625831442,0.5238071049561335,0.28617525238234265,0.08007693053125614,0.013504733314121695
